hosp,procs,procCount,infCount,sir,ci-low,ci-high,comp
"TRI-CITY REGIONAL MED CTR, HAWAIIAN GARDENS",Open Reduction of Fracture Surgery,<20,,,,,
TULARE REGIONAL MEDICAL CTR,Open Reduction of Fracture Surgery,27,0,,,,
"TWIN CITIES COMMUNITY HOSP, TEMPLETON",Open Reduction of Fracture Surgery,149,0,0.00,0.00,2.98,N.D.
"UHS-CORONA, INC.",Open Reduction of Fracture Surgery,68,0,,,,
"CORONA REGIONAL MED CTR, CAMPUS #1",Open Reduction of Fracture Surgery,,,,,,
"CORONA REGIONAL MED CTR, CAMPUS #2",Open Reduction of Fracture Surgery,,,,,,
"UKIAH VALLEY MED CTR/HOSP DRIVE, UKIAH",Open Reduction of Fracture Surgery,49,0,,,,
"UNIVERSITY OF CALIFORNIA DAVIS MED CTR, SACRAMENTO",Open Reduction of Fracture Surgery,957,5,0.29,0.09,0.68,Low
"UNIVERSAL HEALTH SERVICES OF RANCHO SPRINGS, INC.",Open Reduction of Fracture Surgery,301,1,0.21,0.01,1.16,N.D.
"SOUTHWEST HEALTHCARE SYSTEMS, MURRIETA",Open Reduction of Fracture Surgery,,,,,,
"SOUTHWEST HEALTHCARE SYSTEMS, WILDOMAR",Open Reduction of Fracture Surgery,,,,,,
"UNIVERSITY OF CALIFORNIA IRVINE MED CTR, ORANGE",Open Reduction of Fracture Surgery,296,4,0.72,0.20,1.85,N.D.
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",Open Reduction of Fracture Surgery,333,1,0.20,0.01,1.11,N.D.
"UNIVERSITY OF CALIFORNIA, SAN DIEGO MED CTR",Open Reduction of Fracture Surgery,,,,,,
"UCSD-LA JOLLA, JOHN M.& SALLY B. THORNTON HOSP",Open Reduction of Fracture Surgery,,,,,,
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",Open Reduction of Fracture Surgery,199,0,0.00,0.00,1.01,N.D.
"UCSF MED CTR, SAN FRANCISCO",Open Reduction of Fracture Surgery,,,,,,
"UCSF MED CTR AT MOUNT ZION, SAN FRANCISCO",Open Reduction of Fracture Surgery,,,,,,
"VALLEY PRESBYTERIAN HOSP, VAN NUYS",Open Reduction of Fracture Surgery,141,1,0.51,0.01,2.85,N.D.
"VERDUGO HILLS HOSP, GLENDALE",Open Reduction of Fracture Surgery,91,0,,,,
"VICTOR VALLEY COMMUNITY HOSP, VICTORVILLE",Open Reduction of Fracture Surgery,24,0,,,,
"WASHINGTON HOSP, FREMONT",Open Reduction of Fracture Surgery,112,0,0.00,0.00,2.04,N.D.
WATSONVILLE COMMUNITY HOSP,Open Reduction of Fracture Surgery,26,0,,,,
"WEST ANAHEIM MED CTR, ANAHEIM",Open Reduction of Fracture Surgery,49,0,,,,
WEST HILLS HOSP AND MED CTR,Open Reduction of Fracture Surgery,100,0,0.00,0.00,2.61,N.D.
WESTERN MED CTR ANAHEIM,Open Reduction of Fracture Surgery,22,2,,,,
WESTERN MED CTR SANTA ANA,Open Reduction of Fracture Surgery,168,1,0.40,0.01,2.24,N.D.
"WHITE MEMORIAL MED CTR, LOS ANGELES",Open Reduction of Fracture Surgery,120,0,0.00,0.00,2.22,N.D.
WHITTIER HOSP MED CTR,Open Reduction of Fracture Surgery,44,1,,,,
WOODLAND MEMORIAL HOSP,Open Reduction of Fracture Surgery,27,1,,,,
ADVENTIST HEALTH SYSTEMS,Gastric Surgery,<20,,,,,
"ADVENTIST MED CTR, HANFORD",Gastric Surgery,,,,,,
ADVENTIST MED CTR-SELMA,Gastric Surgery,,,,,,
"AHMC ANAHEIM REGIONAL MED CTR, ANAHEIM",Gastric Surgery,<20,,,,,
ALAMEDA COUNTY MED CTR,Gastric Surgery,34,0,,,,
"ALAMEDA COUNTY MED CTR, OAKLAND",Gastric Surgery,,,,,,
"ALAMEDA COUNTY MED CTR-FAIRMONT CAMPUS, SAN LEANDRO",Gastric Surgery,,,,,,
ALHAMBRA HOSP MED CTR,Gastric Surgery,<20,,,,,
"ALVARADO HOSP, LLC",Gastric Surgery,44,0,,,,
"ALVARADO HOSP MED CTR, CAMPUS #1, SAN DIEGO",Gastric Surgery,,,,,,
"ALVARADO HOSP MED CTR, CAMPUS #2, SAN DIEGO",Gastric Surgery,,,,,,
ANAHEIM GENERAL HOSP,Gastric Surgery,<20,,,,,
"ANTELOPE VALLEY HOSP, LANCASTER",Gastric Surgery,24,2,,,,
"ARROWHEAD RGN MED CTR, COLTON",Gastric Surgery,32,2,,,,
BAKERSFIELD HEART HOSP,Gastric Surgery,<20,,,,,
BAKERSFIELD MEMORIAL HOSP,Gastric Surgery,27,0,,,,
"BARTON MEMORIAL HOSP, SOUTH LAKE TAHOE",Gastric Surgery,<20,,,,,
BELLFLOWER MED CTR,Gastric Surgery,<20,,,,,
"BEVERLY HOSP, MONTEBELLO",Gastric Surgery,<20,,,,,
"CALIFORNIA HOSP MED CTR, LOS ANGELES",Gastric Surgery,21,0,,,,
"CALIFORNIA PACIFIC MED CTR, ST LUKE'S CAMPUS,",Gastric Surgery,,,,,,
SAN FRANCISCO,Gastric Surgery,,,,,,
"CEDARS-SINAI MED CTR, LOS ANGELES",Gastric Surgery,548,5,0.57,0.19,1.34,N.D.
"CENTINELA HOSP MED CTR, INGLEWOOD",Gastric Surgery,<20,,,,,
"CHAPMAN MED CTR, ORANGE",Gastric Surgery,117,1,0.70,0.02,3.89,N.D.
CHILDRENS HOSP AND RESEARCH CTR AT OAKLAND,Gastric Surgery,<20,,,,,
"CHILDREN'S HOSP CENTRAL CA, MADERA",Gastric Surgery,23,0,,,,
CHILDRENS HOSP OF LOS ANGELES,Gastric Surgery,<20,,,,,
"CHILDREN'S HOSP OF ORANGE COUNTY, ORANGE",Gastric Surgery,<20,,,,,
"CHINESE HOSP, SAN FRANCISCO",Gastric Surgery,<20,,,,,
"CHINO VALLEY MED CTR, CHINO",Gastric Surgery,<20,,,,,
"CITRUS VALLEY MED CTR, INC.",Gastric Surgery,<20,,,,,
"CITRUS VALLEY MED CTR, IC , COVINA",Gastric Surgery,,,,,,
"CITRUS VALLEY MED CTR, QV, WEST COVINA",Gastric Surgery,,,,,,
"CITY OF HOPE HELFORD CLINICAL RESEARCH HOSP, DUARTE",Gastric Surgery,36,2,1.31,0.16,4.73,N.D.
"COAST PLAZA HOSP, NORWALK",Gastric Surgery,<20,,,,,
"COASTAL COMMUNITIES HOSP, SANTA ANA",Gastric Surgery,<20,,,,,
COLUSA REG MED CTR,Gastric Surgery,<20,,,,,
"COMMUNITY HOSP OF THE MONTEREY PENINSULA, MONTEREY",Gastric Surgery,97,0,0.00,0.00,2.93,N.D.
COMMUNITY HOSP OF SAN BERNARDINO,Gastric Surgery,<20,,,,,
"COMMUNITY MEMORIAL HOSP, SAN BUENAVENTURA, VENTURA",Gastric Surgery,32,1,,,,
"COMMUNITY REGIONAL MED CTR, FRESNO",Gastric Surgery,40,0,,,,
"CONTRA COSTA REGIONAL MED CTR, MARTINEZ",Gastric Surgery,<20,,,,,
COUNTY OF VENTURA,Gastric Surgery,50,0,,,,
VENTURA COUNTY MED CTR,Gastric Surgery,,,,,,
"VENTURA COUNTY MED CTR, SANTA PAULA HOSP",Gastric Surgery,,,,,,
"DAMERON HOSP, STOCKTON",Gastric Surgery,<20,,,,,
DELANO REGIONAL MED CTR,Gastric Surgery,49,0,,,,
"DESERT REGIONAL MED CTR, PALM SPRINGS",Gastric Surgery,186,0,0.00,0.00,1.32,N.D.
"DESERT VALLEY HOSP, VICTORVILLE",Gastric Surgery,<20,,,,,
DIGNITY HEALTH,Gastric Surgery,<20,,,,,
"DOMINICAN HOSP CAMPUS #1, SANTA CRUZ",Gastric Surgery,,,,,,
"DOMINICAN HOSP CAMPUS #2, SANTA CRUZ",Gastric Surgery,,,,,,
DIGNITY HEALTH,Gastric Surgery,34,5,,,,
"MERCY HOSP, BAKERSFIELD",Gastric Surgery,,,,,,
"MERCY SOUTHWEST HOSP, BAKERSFIELD",Gastric Surgery,,,,,,
DOCTORS HOSP OF MANTECA,Gastric Surgery,41,0,,,,
"DOCTORS MED CTR, MODESTO",Gastric Surgery,36,1,,,,
"DOCTORS MED CTR, SAN PABLO",Gastric Surgery,<20,,,,,
DOWNEY REGIONAL MED CTR,Gastric Surgery,<20,,,,,
"EARL & LORAINE MILLER CHILDREN'S HOSP, LONG BEACH",Gastric Surgery,<20,,,,,
"EISENHOWER MED CTR, RANCHO MIRAGE",Gastric Surgery,49,0,,,,
EL CAMINO HOSP,Gastric Surgery,,,,,,
"EL CAMINO HOSP, LOS GATOS",Gastric Surgery,<20,,,,,
"EL CAMINO HOSP, MOUNTAIN VIEW",Gastric Surgery,245,1,0.34,0.01,1.92,N.D.
"EMANUEL MED CTR INC, TURLOCK",Gastric Surgery,<20,,,,,
ENLOE MED CTR,Gastric Surgery,53,0,,,,
"ENLOE MED CTR-COHASSET, CHICO",Gastric Surgery,,,,,,
"ENLOE MED CTR-ESPLANADE, CHICO",Gastric Surgery,,,,,,
"ENLOE REHABILITATION CTR, CHICO",Gastric Surgery,,,,,,
"FEATHER RIVER HOSP, PARADISE",Gastric Surgery,<20,,,,,
"FOOTHILL PRESBYTERIAN HSP-JOHNSTON MEMORIAL,",Gastric Surgery,,,,,,
GLENDORA,Gastric Surgery,,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Gastric Surgery,397,0,0.00,0.00,0.99,Low
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Gastric Surgery,,,,,,
FOUNTAIN VALLEY REGIONAL HOSP & MED CTR,Gastric Surgery,,,,,,
"FRANK R. HOWARD MEMORIAL HOSP, WILLITS",Gastric Surgery,<20,,,,,
FREMONT-RIDEOUT HEALTH GROUP,Gastric Surgery,<20,,,,,
"FREMONT MED CTR, YUBA CITY",Gastric Surgery,,,,,,
"RIDEOUT MEMORIAL HOSP, MARYSVILLE",Gastric Surgery,,,,,,
"FRENCH HOSP MED CTR, SAN LUIS OBISPO",Gastric Surgery,<20,,,,,
GARDEN GROVE HOSP AND MED CTR,Gastric Surgery,<20,,,,,
GLENDALE ADVENTIST MED CTR,Gastric Surgery,43,0,,,,
GLENDALE MEMORIAL HOSP AND HEALTH CTR,Gastric Surgery,28,0,,,,
"GOOD SAMARITAN HOSP, BAKERSFIELD",Gastric Surgery,<20,,,,,
"GOOD SAMARITAN HOSP, LOS ANGELES",Gastric Surgery,<20,,,,,
"GOOD SAMARITAN HOSP, LP",Gastric Surgery,284,2,0.71,0.09,2.56,N.D.
"MISSION OAKS HOSP, LOS GATOS",Gastric Surgery,,,,,,
"GOOD SAMARITAN HOSP, SAN JOSE",Gastric Surgery,,,,,,
HEMET VALLEY MED CTR,Gastric Surgery,<20,,,,,
"HENRY MAYO NEWHALL MEMORIAL HOSP, VALENCIA",Gastric Surgery,<20,,,,,
"HOAG MEMORIAL HOSP PRESBYTERIAN, INC",Gastric Surgery,55,0,0.00,0.00,2.48,N.D.
"HOAG HOSPITAL, IRVINE",Gastric Surgery,,,,,,
"HOAG MEMORIAL HOSP PRESBYTERIAN, NEWPORT BEACH",Gastric Surgery,,,,,,
"HOLLYWOOD PRESBYTERIAN MED CTR, LOS ANGELES",Gastric Surgery,43,1,,,,
HOSPITAL COMMITTEE AREA LIVERMORE PLEASANTON,Gastric Surgery,127,0,0.00,0.00,2.76,N.D.
"VALLEYCARE MEDICAL CENTER, PLEASANTON",Gastric Surgery,,,,,,
"VALLEY MEMORIAL HOSPITAL, LIVERMORE",Gastric Surgery,,,,,,
HUNTINGTON BEACH HOSP,Gastric Surgery,<20,,,,,
"HUNTINGTON MEMORIAL HOSP, PASADENA",Gastric Surgery,170,3,1.18,0.24,3.44,N.D.
"JOHN F. KENNEDY MEMORIAL HOSP, INDIO",Gastric Surgery,38,1,,,,
"JOHN MUIR MED CTR, CONCORD",Gastric Surgery,119,1,0.51,0.01,2.81,N.D.
"JOHN MUIR MED CTR, WALNUT CREEK",Gastric Surgery,34,0,,,,
"KAISER FOUNDATION HOSP, ANTIOCH",Gastric Surgery,<20,,,,,
"KAISER FOUNDATION HOSP, BALDWIN PARK",Gastric Surgery,25,0,,,,
"KAISER FOUNDATION HOSP-DOWNEY, BELLFLOWER",Gastric Surgery,51,1,,,,
"KAISER FOUNDATION HOSP, FRESNO",Gastric Surgery,214,1,0.46,0.01,2.58,N.D.
"KAISER FOUNDATION HOSP, LOS ANGELES",Gastric Surgery,37,2,,,,
"KAISER FOUNDATION HOSP, MORENO VALLEY",Gastric Surgery,<20,,,,,
"KAISER FOUNDATION HOSP, PANORAMA CITY",Gastric Surgery,30,0,,,,
"KAISER FOUNDATION HOSP, REDWOOD CITY",Gastric Surgery,<20,,,,,
"KAISER FOUNDATION HOSP, RIVERSIDE",Gastric Surgery,30,0,,,,
"KAISER FOUNDATION HOSP, ROSEVILLE",Gastric Surgery,41,0,,,,
"KAISER FOUNDATION HOSP, SACRAMENTO",Gastric Surgery,46,3,2.87,0.59,8.37,N.D.
"KAISER FOUNDATION HOSP, SAN DIEGO",Gastric Surgery,37,0,,,,
"KAISER FOUNDATION HOSP, SAN FRANCISCO",Gastric Surgery,24,0,,,,
KAISER FOUNDATION HOSP-SAN JOSE,Gastric Surgery,24,0,,,,
"KAISER FOUNDATION HOSP, SAN RAFAEL",Gastric Surgery,<20,,,,,
KAISER FOUNDATION HOSP-SANTA CLARA,Gastric Surgery,33,0,,,,
"KAISER FOUNDATION HOSP, SANTA ROSA",Gastric Surgery,<20,,,,,
"KAISER FOUNDATION HOSP SOUTH BAY, HARBOR CITY",Gastric Surgery,1016,2,0.25,0.03,0.91,Low
KAISER FOUNDATION HOSP-SOUTH SACRAMENTO,Gastric Surgery,210,0,0.00,0.00,1.69,N.D.
"KAISER FOUNDATION HOSP, SOUTH SAN FRANCISCO",Gastric Surgery,384,0,0.00,0.00,1.00,N.D.
"KAISER FOUNDATION HOSP, VACAVILLE",Gastric Surgery,<20,,,,,
"KAISER FOUNDATION HOSP & REHAB. CTR, VALLEJO",Gastric Surgery,<20,,,,,
KAISER FOUNDATION HOSP-WALNUT CREEK,Gastric Surgery,21,0,,,,
"KAISER FOUNDATION HOSP-WEST LA, LOS ANGELES",Gastric Surgery,1011,1,0.13,0.00,0.71,Low
"KAISER FOUNDATION HOSP, WOODLAND HILLS",Gastric Surgery,<20,,,,,
KAISER FOUNDATION HOSPS,Gastric Surgery,<20,,,,,
KAISER FOUNDATION HOSP-ANAHEIM MEDICAL CENTER,Gastric Surgery,,,,,,
KAISER FOUNDATION HOSP-LAKEVIEW MEDICAL CENTER,Gastric Surgery,,,,,,
KAISER FOUNDATION HOSPS,Gastric Surgery,,,,,,
"KAISER FOUNDATION HOSP, IRVINE",Gastric Surgery,24,0,,,,
KAISER FOUNDATION HOSPS,Gastric Surgery,,,,,,
"KAISER FOUNDATION HOSP, FONTANA",Gastric Surgery,47,0,,,,
"KAISER FOUNDATION HOSP, ONTARIO",Gastric Surgery,<20,,,,,
KAISER FOUNDATION HOSPS,Gastric Surgery,428,0,0.00,0.00,0.71,Low
"KAISER FOUNDATION HOSP, FREMONT",Gastric Surgery,,,,,,
"KAISER FOUNDATION HOSP, HAYWARD/FREMONT",Gastric Surgery,,,,,,
KAISER FOUNDATION HOSPS,Gastric Surgery,<20,,,,,
"KAISER FOUNDATION HOSP, MODESTO",Gastric Surgery,,,,,,
"KAISER FOUNDATION HOSP, MANTECA",Gastric Surgery,,,,,,
KAISER FOUNDATION HOSPS,Gastric Surgery,282,0,0.00,0.00,1.20,N.D.
"KAISER FOUNDATION HOSP, OAKLAND/RICHMOND",Gastric Surgery,,,,,,
"KAISER FOUNDATION HOSP, RICHMOND CAMPUS",Gastric Surgery,,,,,,
"KAWEAH DELTA MED CTR, VISALIA",Gastric Surgery,<20,,,,,
"KECK HOSP OF USC, LOS ANGELES",Gastric Surgery,308,4,0.45,0.12,1.16,N.D.
"KERN MED CTR, BAKERSFIELD",Gastric Surgery,<20,,,,,
LA PALMA INTERCOMMUNITY HOSP,Gastric Surgery,<20,,,,,
"LAC+USC MED CTR, LOS ANGELES",Gastric Surgery,40,0,,,,
"LAC/HARBOR-UCLA MED CTR, TORRANCE",Gastric Surgery,63,0,0.00,0.00,2.09,N.D.
LAKEWOOD REGIONAL MED CTR,Gastric Surgery,23,0,,,,
"LODI MEMORIAL HOSP ASSOCIATION, INC.",Gastric Surgery,<20,,,,,
LODI MEMORIAL HOSP,Gastric Surgery,(1RH),,,,,
LODI MEMORIAL HOSP-WEST,Gastric Surgery,,,,,,
LOMA LINDA UNIVERSITY MED CTR,Gastric Surgery,59,0,0.00,0.00,3.68,N.D.
"LOMA LINDA UNIV HEART & SURGICAL HOSP, REDLANDS",Gastric Surgery,,,,,,
"LOMA LINDA UNIV MED CTR EAST HOSP, LOMA LINDA",Gastric Surgery,,,,,,
"LOMA LINDA UNIV MED CTR, LOMA LINDA",Gastric Surgery,,,,,,
LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,Gastric Surgery,30,0,,,,
LOMPOC VALLEY MED CTR,Gastric Surgery,<20,,,,,
"LONG BEACH MEMORIAL MED CTR, LONG BEACH",Gastric Surgery,<20,,,,,
LOS ALAMITOS MED CTR,Gastric Surgery,<20,,,,,
"LOS ANGELES CO OLIVE VIEW-UCLA MED CTR, SYLMAR",Gastric Surgery,<20,,,,,
LOS ROBLES REGIONAL MED CTR,Gastric Surgery,21,0,,,,
"LOS ROBLES HOSP & MED CTR, E , THOUSAND OAKS",Gastric Surgery,,,,,,
"LOS ROBLES HOSP & MED CTR, THOUSAND OAKS",Gastric Surgery,,,,,,
THOUSAND OAKS SURGICAL HOSP,Gastric Surgery,,,,,,
"LUCILE SALTER PACKARD CHILDREN'S HOSP AT STANFORD,",Gastric Surgery,,,,,,
MADERA COMMUNITY HOSP,Gastric Surgery,<20,,,,,
MAMMOTH HOSP,Gastric Surgery,<20,,,,,
MARIAN REGIONAL MEDICAL CENTER,Gastric Surgery,,,,,,
MARIAN REGIONAL MEDICAL CENTER,Gastric Surgery,27,0,,,,
"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",Gastric Surgery,<20,,,,,
"MARIN GENERAL HOSP, GREENBRAE",Gastric Surgery,<20,,,,,
MARINA DEL REY HOSP,Gastric Surgery,248,0,0.00,0.00,1.48,N.D.
"MARK TWAIN MEDICAL CENTER, SAN ANDREAS",Gastric Surgery,<20,,,,,
"MARSHALL MED CTR (1-RH), PLACERVILLE",Gastric Surgery,<20,,,,,
MEMORIAL HOSP LOS BANOS,Gastric Surgery,<20,,,,,
MEMORIAL HOSP OF GARDENA,Gastric Surgery,<20,,,,,
"MEMORIAL MED CTR, MODESTO",Gastric Surgery,556,6,1.14,0.42,2.48,N.D.
"MENIFEE VALLEY MED CTR, SUN CITY",Gastric Surgery,<20,,,,,
"MERCY GENERAL HOSP, SACRAMENTO",Gastric Surgery,23,0,,,,
MERCY HOSP OF FOLSOM,Gastric Surgery,20,0,,,,
MERCY MED CTR MERCED,Gastric Surgery,<20,,,,,
MERCY MED CTR MT. SHASTA,Gastric Surgery,<20,,,,,
MERCY MED CTR REDDING,Gastric Surgery,30,1,,,,
"MERCY SAN JUAN MED CTR, CARMICHAEL",Gastric Surgery,113,0,0.00,0.00,3.12,N.D.
METHODIST HOSP OF SACRAMENTO,Gastric Surgery,122,0,0.00,0.00,3.05,N.D.
"METHODIST HOSP OF SOUTHERN CA, ARCADIA",Gastric Surgery,143,2,1.40,0.17,5.07,N.D.
MILLS-PENINSULA HEALTH SERVICES,Gastric Surgery,83,0,0.00,0.00,3.19,N.D.
"MILLS HEALTH CTR, SAN MATEO",Gastric Surgery,,,,,,
"MILLS-PENINSULA MED CTR, BURLINGAME",Gastric Surgery,,,,,,
"MISSION COMMUNITY HOSP, PANORAMA",Gastric Surgery,<20,,,,,
MISSION HOSP REGIONAL MED CTR,Gastric Surgery,,,,,,
"MISSION HOSP REGIONAL MED CTR, MISSION VIEJO",Gastric Surgery,<20,,,,,
MONTCLAIR HOSP MED CTR,Gastric Surgery,<20,,,,,
MONTEREY PARK HOSP,Gastric Surgery,<20,,,,,
"NATIVIDAD MED CTR, SALINAS",Gastric Surgery,107,0,0.00*,0.00,3.82,N.D.*
NORTHBAY HEALTHCARE GROUP,Gastric Surgery,,,,,,
"NORTHBAY MED CTR, FAIRFIELD",Gastric Surgery,<20,,,,,
"NORTHBAY VACAVALLEY HOSP, VACAVILLE",Gastric Surgery,<20,,,,,
NORTHRIDGE HOSP MED CTR,Gastric Surgery,27,2,,,,
NOVATO COMMUNITY HOSP,Gastric Surgery,<20,,,,,
"O'CONNOR HOSP, SAN JOSE",Gastric Surgery,30,1,,,,
"OLYMPIA MED CTR, LOS ANGELES",Gastric Surgery,<20,,,,,
"ORANGE COAST MEMORIAL MED CTR, FOUNTAIN VALLEY",Gastric Surgery,347,0,0.00,0.00,0.98,Low
PACIFIC ALLIANCE MED CTR,Gastric Surgery,<20,,,,,
"PACIFICA HOSP OF THE VALLEY, SUN VALLEY",Gastric Surgery,<20,,,,,
PALMDALE REGIONAL MEDICAL CTR,Gastric Surgery,65,0,0.00,0.00,3.44,N.D.
"PALO VERDE HOSP, BLYTHE",Gastric Surgery,<20,,,,,
PALOMAR HEALTH,Gastric Surgery,<20,,,,,
"PALOMAR HEALTH DOWNTOWN CAMPUS, ESCONDIDO",Gastric Surgery,,,,,,
"PALOMAR MED CTR, ESCONDIDO",Gastric Surgery,,,,,,
"PARADISE VALLEY HOSP, NATIONAL CITY",Gastric Surgery,<20,,,,,
"PARKVIEW COMMUNITY HOSP MED CTR, RIVERSIDE",Gastric Surgery,216,2,0.73,0.09,2.64,N.D.
"PIONEERS MEMORIAL HEALTHCARE DISTRICT, BRAWLEY",Gastric Surgery,<20,,,,,
PLACENTIA LINDA HOSP,Gastric Surgery,24,0,,,,
"POMERADO HOSP, POWAY",Gastric Surgery,106,1,0.79,0.02,4.41,N.D.
"POMONA VALLEY HOSP MED CTR, POMONA",Gastric Surgery,36,1,,,,
"PRESBYTERIAN INTERCOMMUNITY HOSP, WHITTIER",Gastric Surgery,22,3,,,,
"PROVIDENCE HOLY CROSS MED CTR, MISSION HILLS",Gastric Surgery,<20,,,,,
"PROVIDENCE LITTLE COMPANY OF MARY MED CTR,",Gastric Surgery,,,,,,
SAN PEDRO,Gastric Surgery,,,,,,
"PROVIDENCE LITTLE COMPANY OF MARY MED CTR, TORRANCE",Gastric Surgery,29,0,,,,
"PROVIDENCE SAINT JOSEPH MED CTR, BURBANK",Gastric Surgery,446,2,0.57,0.07,2.06,N.D.
"PROVIDENCE TARZANA MED CTR, TARZANA",Gastric Surgery,<20,,,,,
"QUEEN OF THE VALLEY MED CTR, NAPA",Gastric Surgery,<20,,,,,
"RADY CHILDREN'S HOSP, SAN DIEGO",Gastric Surgery,42,0,,,,
REDLANDS COMMUNITY HOSP,Gastric Surgery,<20,,,,,
"REDWOOD MEMORIAL HOSP, FORTUNA",Gastric Surgery,<20,,,,,
REGIONAL MED CTR OF SAN JOSE,Gastric Surgery,<20,,,,,
RIDGECREST REGIONAL HOSP,Gastric Surgery,<20,,,,,
RIVERSIDE COMMUNITY HOSP,Gastric Surgery,68,1,0.90,0.02,5.02,N.D.
"RIVERSIDE COUNTY REGIONAL MED CTR, MORENO VALLEY",Gastric Surgery,<20,,,,,
"RONALD REAGAN UCLA MED CTR, LOS ANGELES",Gastric Surgery,198,3,0.56,0.12,1.63,N.D.
SADDLEBACK MEMORIAL MED CTR,Gastric Surgery,30,1,,,,
"SADDLEBACK MEMORIAL MED CTR, LAGUNA HILLS",Gastric Surgery,,,,,,
SADDLEBACK MEMORIAL MED CTR-SAN CLEMENTE,Gastric Surgery,,,,,,
"SAINT AGNES MED CTR, FRESNO",Gastric Surgery,30,2,,,,
"SAINT FRANCIS MED CTR, LYNWOOD",Gastric Surgery,<20,,,,,
"SAINT FRANCIS MEMORIAL HOSP, SAN FRANCISCO",Gastric Surgery,<20,,,,,
"SAINT JOHN'S HEALTH CTR, SANTA MONICA",Gastric Surgery,<20,,,,,
"SAINT LOUISE REGIONAL HOSP, GILROY",Gastric Surgery,<20,,,,,
"SAINT VINCENT MED CTR, LOS ANGELES",Gastric Surgery,23,0,,,,
SALINAS VALLEY MEMORIAL HOSP,Gastric Surgery,<20,,,,,
"SAN ANTONIO COMMUNITY HOSP, UPLAND",Gastric Surgery,<20,,,,,
SAN DIMAS COMMUNITY HOSP,Gastric Surgery,<20,,,,,
SAN FRANCISCO GENERAL HOSP,Gastric Surgery,25,1,,,,
"SAN GABRIEL VALLEY MED CTR, SAN GABRIEL",Gastric Surgery,<20,,,,,
"SAN GORGONIO MEMORIAL HOSP, BANNING",Gastric Surgery,<20,,,,,
"SAN JOAQUIN COMMUNITY HOSP, BAKERSFIELD",Gastric Surgery,339,1,0.36,0.01,2.00,N.D.
"SAN JOAQUIN GENERAL HOSP, FRENCH P",Gastric Surgery,<20,,,,,
SAN MATEO MED CTR,Gastric Surgery,<20,,,,,
"SAN RAMON REGIONAL MED CTR, INC.",Gastric Surgery,<20,,,,,
SAN RAMON REGIONAL MED CTR,Gastric Surgery,,,,,,
SAN RAMON REGIONAL MED CTR SOUTH BUILDING,Gastric Surgery,,,,,,
SANTA BARBARA COTTAGE HOSPITAL,Gastric Surgery,403,0,0.00,0.00,0.75,Low
SANTA BARBARA COTTAGE HOSP,Gastric Surgery,,,,,,
REHABILITATION INSTITUTE AT SANTA BARBARA,Gastric Surgery,,,,,,
"SANTA CLARA VALLEY MED CTR, SAN JOSE",Gastric Surgery,62,1,,,,
"SANTA MONICA, UCLA MED CTR AND ORTHOPAEDIC",Gastric Surgery,24,0,,,,
SANTA ROSA MEMORIAL HOSP,Gastric Surgery,29,0,,,,
"SCRIPPS GREEN HOSP, LA JOLLA",Gastric Surgery,72,0,,,,
SCRIPPS HEALTH,Gastric Surgery,94,0,,,,
"SCRIPPS MERCY HOSP, SAN DIEGO",Gastric Surgery,,,,,,
SCRIPPS MERCY HOSP CHULA VISTA,Gastric Surgery,,,,,,
"SCRIPPS MEMORIAL HOSP, ENCINITAS",Gastric Surgery,<20,,,,,
"SCRIPPS MEMORIAL HOSP, LA JOLLA",Gastric Surgery,68,1,,,,
"SEQUOIA HOSP, REDWOOD CITY",Gastric Surgery,20,0,,,,
SETON MED CTR,Gastric Surgery,<20,,,,,
"SETON MED CTR-COASTSIDE, MOSS BEACH",Gastric Surgery,,,,,,
"SETON MED CTR, DALY CITY",Gastric Surgery,,,,,,
"SHASTA REGIONAL MED CTR, REDDING",Gastric Surgery,20,2,,,,
"SIERRA NEVADA MEMORIAL HOSP, GRASS VALLEY",Gastric Surgery,<20,,,,,
"SIERRA VIEW DISTRICT HOSP, PORTERVILLE",Gastric Surgery,<20,,,,,
"SIERRA VISTA REGIONAL MED CTR, SAN LUIS OBISPO",Gastric Surgery,<20,,,,,
"SILVER LAKE MED CTR, LOS ANGELES",Gastric Surgery,<20,,,,,
SIMI VALLEY HOSP & HEALTH CARE SERVICES,Gastric Surgery,<20,,,,,
SONOMA VALLEY HOSP,Gastric Surgery,21,0,,,,
SONORA REGIONAL MED CTR,Gastric Surgery,<20,,,,,
SONORA REGIONAL MED CTR CAMPUS #1,Gastric Surgery,,,,,,
SONORA REGIONAL MED CTR CAMPUS #2,Gastric Surgery,,,,,,
ST BERNARDINE MED CTR,Gastric Surgery,804,2,0.27,0.03,0.97,Low
"ST ELIZABETH COMMUNITY HOSP, RED BLUFF",Gastric Surgery,<20,,,,,
"ST HELENA HOSP, ST HELENA",Gastric Surgery,<20,,,,,
"ST JOHN'S PLEASANT VALLEY HOSP, ARILLO",Gastric Surgery,<20,,,,,
